"adm4_pcode","adm4_en","adm3_en","adm2_en","adm1_en","year","date","uuid.x","freq.x","atm_count","atm_nearest","bank_count","bank_nearest","college_count","college_nearest","community_centre_count","community_centre_nearest","convenience_count","convenience_nearest","fire_station_count","fire_station_nearest","kindergarten_count","kindergarten_nearest","lighthouse_count","lighthouse_nearest","market_place_count","market_place_nearest","park_count","park_nearest","police_count","police_nearest","school_count","school_nearest","shelter_count","shelter_nearest","supermarket_count","supermarket_nearest","telephone_count","telephone_nearest","town_hall_count","town_hall_nearest","university_count","university_nearest","uuid.y","freq.y","clinic_count","clinic_nearest","dentist_count","dentist_nearest","doctors_count","doctors_nearest","hospital_count","hospital_nearest","optician_count","optician_nearest","pharmacy_count","pharmacy_nearest","uuid.x.1","freq.x.1","drinking_water_count","drinking_water_nearest","water_mill_count","water_mill_nearest","water_tower_count","water_tower_nearest","water_works_count","water_works_nearest","water_well_count","water_well_nearest","sanitary_dump_station_count","sanitary_dump_station_nearest","toilet_count","toilet_nearest","recycling_count","waste_basket_count","waste_basket_nearest","wastewater_plant_count","wastewater_plant_nearest","waste_transfer_station_count","waste_transfer_station_nearest","uuid.y.1","freq.y.1","poi_count","uuid","freq","osm_wetland_nearest","osm_reservoir_nearest","osm_water_nearest","osm_riverbank_nearest","osm_dock_nearest","osm_river_nearest","osm_stream_nearest","osm_canal_nearest","osm_drain_nearest","tave_avg","tmin_avg","tmax_avg","heat_index_avg","no2_avg","co_avg","so2_avg","o3_avg","pm10_avg","pm25_avg","brgy_healthcenter_pop_reached_pct_5min","brgy_healthcenter_pop_reached_pct_15min","brgy_healthcenter_pop_reached_pct_30min","hospital_pop_reached_pct_5min","hospital_pop_reached_pct_15min","hospital_pop_reached_pct_30min","rhu_pop_reached_pct_5min","rhu_pop_reached_pct_15min","rhu_pop_reached_pct_30min"
"PH097332049","Manalipa","Zamboanga City","Zamboanga del Sur","Region IX","2022",2022-01-01,"OSMPA001EB0","Y",0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,4,0,0,10000,0,10000,0,10000,0,10000,0,10000,"OSMPH001EB0","Y",0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,"OSMPS001CB1","Y",0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,0,10000,0,10000,0,10000,"OSMPT001EB0","Y",4,"OSMWB001B41","Y",0,10000,10000,10000,10000,10000,10000,10000,10000,26.9051232876712,25.908,27.8393698630137,29.4436712328767,0.22386301369863,0.070872602739726,0.131835616438356,29.8153698630137,40.0370684931507,27.8461369863014,0,0,0,0,0,0,0,0,0
"PH097332050","Mangusu","Zamboanga City","Zamboanga del Sur","Region IX","2022",2022-01-01,"OSMPA001CE4","Y",0,10000,0,10000,0,10000,0,10000,0,932.831961978404,0,10000,0,10000,0,10000,0,10000,0,10000,0,1033.89807565713,18,0,0,10000,0,10000,0,10000,0,10000,0,10000,"OSMPH001CE4","Y",0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,"OSMPS001E11","Y",0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,0,10000,0,10000,0,10000,"OSMPT001CE4","Y",20,"OSMWB001975","Y",10000,10000,0,0,10000,0,0,10000,10000,26.7301643835616,25.7089863013699,27.7732054794521,29.0965753424658,0.261479452054795,0.071886301369863,0.142684931506849,29.7861369863014,53.0152054794521,36.904,26.62,51.58,77.21,0,0,0,18.13,45.24,74.84
"PH097332051","Manicahan","Zamboanga City","Zamboanga del Sur","Region IX","2022",2022-01-01,"OSMPA001C41","Y",0,50.9828261102577,0,10000,0,10000,0,10000,0,6071.0276061513,0,10000,0,10000,0,10000,0,7331.77728502997,0,10000,0,7705.20288758945,16,0,0,10000,0,10000,0,10000,0,10000,0,10000,"OSMPH001C41","Y",0,10000,0,6944.42529474169,0,10000,1,0,0,10000,0,7316.33272468153,"OSMPS001D6F","Y",0,10000,0,10000,0,5831.73182618786,0,10000,0,7277.37770140362,0,10000,0,8404.98863225641,0,0,10000,0,10000,0,10000,"OSMPT001C41","Y",23,"OSMWB0018D2","Y",4184.27409210004,10000,0,9899.92200454176,10000,0,727.371146394694,0,10000,26.8842739726027,25.9,27.8200821917808,29.3970410958904,0.261561643835616,0.0708057534246575,0.135506849315068,29.8438356164384,53.041698630137,36.9226575342466,86.65,93.38,100,0,0,97.23,86.37,90.45,100
"PH097332052","Mariki","Zamboanga City","Zamboanga del Sur","Region IX","2022",2022-01-01,"OSMPA001D88","Y",0,1421.85187712995,0,986.111966472848,0,970.236519989946,0,2326.57101666095,0,1787.19811843217,0,1031.02236542988,0,1793.97780949063,0,1700.8255529743,0,3397.43381610251,0,6238.65605683451,0,949.654976833751,0,478.774196889874,0,10000,0,1597.6461847619,0,10000,0,1812.80032296165,0,1825.34936773904,"OSMPH001D88","Y",0,10000,0,1795.92267647482,0,1257.11134946584,0,1110.89609416161,0,10000,0,1527.39849018103,"OSMPS001C21","Y",0,10000,0,10000,0,1213.19548555753,0,2791.8048958459,0,836.865280431921,0,10000,0,1641.53547415799,0,0,10000,0,1914.32519534383,0,10000,"OSMPT001D88","Y",0,"OSMWB001A19","Y",0,10000,562.325171444505,3387.0549254033,10000,1617.55916321323,2076.31946626516,2718.46568452201,1899.75462177276,26.4555616438356,25.2009863013699,27.9559178082192,28.6823835616438,0.172821917808219,0.0707731506849315,0.136465753424658,29.6957808219178,33.6542191780822,23.3184657534247,0,24.15,57.77,0,20.85,50.75,9.91,20.85,49.5
"PH097332053","Mercedes","Zamboanga City","Zamboanga del Sur","Region IX","2022",2022-01-01,"OSMPA001CEE","Y",0,5058.88116180983,0,5119.63044849095,0,5405.52432720158,0,5948.66980976957,0,25.9169980749212,0,4999.54432406049,0,5522.11886736377,0,7606.50428981704,1,0,0,6473.31939791455,0,19.3456012545612,27,0,0,10000,0,3451.30230970711,0,10000,0,5276.82207191499,0,7102.81244178161,"OSMPH001CEE","Y",0,10000,0,19.9386580294231,0,6778.89373027734,0,362.291933021355,0,10000,1,0,"OSMPS001E1B","Y",0,10000,0,10000,0,321.751393051413,0,6748.53524113804,0,973.99244532222,0,10000,0,539.757896644798,0,0,10000,0,6471.26818058645,0,10000,"OSMPT001CEE","Y",33,"OSMWB00197F","Y",100.611981661747,10000,6.22096423797981,0,10000,0,1096.81903986096,1902.68315663084,7145.63349142003,26.8842739726027,25.9,27.8200821917808,29.3970410958904,0.262027397260274,0.0707542465753425,0.136849315068493,29.8604383561644,53.2849315068493,37.0954520547945,21.29,63.13,84.17,8.09,46.91,75.83,27.47,60.32,81.67
"PH097332054","Muti","Zamboanga City","Zamboanga del Sur","Region IX","2022",2022-01-01,"OSMPA001E1E","Y",0,10000,0,10000,0,10000,0,10000,0,9173.41351330446,0,10000,0,10000,0,10000,0,10000,0,10000,0,9264.78182136095,6,0,0,10000,0,10000,0,10000,0,10000,0,10000,"OSMPH001E1E","Y",0,10000,0,10000,0,10000,0,9323.58775739329,0,10000,0,10000,"OSMPS001CEE","Y",0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,0,10000,0,10000,0,10000,"OSMPT001E1E","Y",6,"OSMWB001AAF","Y",10000,10000,5105.93219778797,5313.07468004566,10000,0,0,5552.81014934912,10000,26.7301643835616,25.7089863013699,27.7732054794521,29.0965753424658,0.262356164383562,0.0712780821917808,0.139205479452055,29.8212054794521,53.3683561643836,37.1564657534247,22.49,68.71,83.58,0,0,0,0,23.08,79.83
"PH097332055","Pamucutan","Zamboanga City","Zamboanga del Sur","Region IX","2022",2022-01-01,"OSMPA001EA9","Y",0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,15,0,0,10000,0,10000,0,10000,0,10000,0,10000,"OSMPH001EA9","Y",0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,"OSMPS001C66","Y",0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,0,10000,0,10000,0,10000,"OSMPT001EA9","Y",15,"OSMWB001B3A","Y",10000,10000,4173.54046051489,0,10000,0,1209.85961140665,10000,10000,26.4555616438356,25.2009863013699,27.9559178082192,28.6823835616438,0.173369863013699,0.0707446575342466,0.137315068493151,29.7220547945205,33.8247945205479,23.4422191780822,26.05,93.39,97.84,0,0,0,0,15.33,96.02
"PH097332056","Pangapuyan","Zamboanga City","Zamboanga del Sur","Region IX","2022",2022-01-01,"OSMPA001BC8","Y",0,9921.85338955783,0,9978.26907484075,0,9900.94531359885,0,10000,0,6859.21828142079,0,9804.10506886191,0,10000,0,10000,0,6967.6535902734,0,10000,0,7055.21137460811,1,0,0,10000,0,7977.50604901675,0,10000,0,9797.94719736556,0,10000,"OSMPH001BC8","Y",0,10000,0,6932.94865540928,0,10000,0,7507.01205120918,0,10000,0,6998.42438373762,"OSMPS001DEE","Y",0,10000,0,10000,0,7102.59059039267,0,10000,0,8177.37725076659,0,10000,0,7319.50530459647,0,0,10000,0,10000,0,10000,"OSMPT001BC8","Y",1,"OSMWB001859","Y",2282.98574636408,10000,4522.03394873505,2556.84771799078,10000,2576.93752724744,5880.94459151959,7497.24512973442,10000,26.8842739726027,25.9,27.8200821917808,29.3970410958904,0.262712328767123,0.0707325136612022,0.137677595628415,29.8912021857923,53.6033424657534,37.3234520547945,0,0,0,0,0,0,0,0,0
"PH097332057","Panubigan","Zamboanga City","Zamboanga del Sur","Region IX","2022",2022-01-01,"OSMPA001EB2","Y",0,6032.93937328903,0,10000,0,10000,0,10000,0,1569.23914806256,0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,423.363012704327,0,10000,0,10000,0,10000,0,10000,0,10000,"OSMPH001EB2","Y",0,10000,0,10000,0,10000,0,5366.71593426339,0,10000,0,10000,"OSMPS001CA6","Y",0,10000,0,10000,0,10000,0,10000,0,1924.00651932227,0,10000,0,1910.45514498809,0,0,10000,0,10000,0,10000,"OSMPT001EB2","Y",0,"OSMWB001B43","Y",3667.60465023899,10000,6219.00524345471,10000,10000,0,2300.52157212268,6098.91016145916,10000,26.8072328767123,25.8045479452055,27.7967397260274,29.2467123287671,0.262849315068493,0.070751912568306,0.135136612021858,29.8777322404372,53.6637260273973,37.366301369863,0.22,61.66,100,0,0,0,0,11.03,100
"PH097332058","Pasilmanta (Sacol Island)","Zamboanga City","Zamboanga del Sur","Region IX","2022",2022-01-01,"OSMPA001D89","Y",0,9796.59245539206,0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,1323.93698092694,0,10000,0,10000,0,10000,0,10000,0,10000,"OSMPH001D89","Y",0,10000,0,10000,0,10000,0,7991.21295391576,0,10000,0,10000,"OSMPS001C22","Y",0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,0,10000,0,10000,0,10000,"OSMPT001D89","Y",0,"OSMWB001A1A","Y",8990.32127416276,10000,6683.48577082734,10000,10000,6180.57263138615,8098.73945204681,7486.17950006725,10000,26.8842739726027,25.9,27.8200821917808,29.3970410958904,0.263041095890411,0.0707308743169399,0.135245901639344,29.9103278688525,53.7217260273973,37.4078356164384,0,0,0,0,0,0,0,0,0
"PH097332059","Pasonanca","Zamboanga City","Zamboanga del Sur","Region IX","2022",2022-01-01,"OSMPA001D91","Y",0,1182.16944071795,0,595.220527941833,0,2381.43163565895,1,0,0,1789.87109168535,0,709.691534818287,0,1328.4597446952,0,3907.16046026909,0,608.333301440735,1,0,2,0,28,0,0,10000,0,624.923121151825,0,10000,0,715.36607618531,0,2606.1157601923,"OSMPH001D91","Y",0,10000,0,1807.02011565544,0,3313.33112661478,0,1490.55704096575,0,10000,0,609.259821243563,"OSMPS001C2A","Y",0,10000,0,10000,0,1984.6429275943,0,774.558755727886,0,1797.17402177685,0,10000,2,0,0,0,10000,0,2644.27738589414,0,10000,"OSMPT001D91","Y",51,"OSMWB001A22","Y",4091.34952203965,10000,1195.45327038202,2132.77216540031,10000,0,2193.47947109613,3663.85261258355,770.896679701102,26.4555616438356,25.2009863013699,27.9559178082192,28.6823835616438,0.17358904109589,0.0706931693989071,0.138005464480874,29.7624316939891,33.9444109589041,23.5287123287671,86.3,99.31,100,0,79.64,100,13.68,95.93,100
"PH097332060","Patalon","Zamboanga City","Zamboanga del Sur","Region IX","2022",2022-01-01,"OSMPA001BC4","Y",0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,3304.83252971025,0,10000,0,10000,0,10000,12,0,0,10000,0,10000,0,10000,0,10000,0,10000,"OSMPH001BC4","Y",0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,"OSMPS001E05","Y",0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,0,10000,0,10000,0,10000,"OSMPT001BC4","Y",13,"OSMWB001855","Y",10000,10000,10000,2990.26689883111,10000,0,0,10000,10000,26.4555616438356,25.2009863013699,27.9559178082192,28.6823835616438,0.173397260273973,0.0706868852459016,0.13775956284153,29.7669398907104,33.9214246575342,23.513095890411,44.15,88.44,98.8,0,0,0,11.54,83.98,97.51
"PH097332061","Barangay Zone I (Pob.)","Zamboanga City","Zamboanga del Sur","Region IX","2022",2022-01-01,"OSMPA001C42","Y",1,0,0,10.134761777447,0,760.122845698513,0,1817.04238320505,0,76.1702174872768,0,1369.59189280493,0,1550.39412332988,0,263.842060289753,0,2411.24393719651,0,5053.02248284687,0,224.346740584356,9,0,0,10000,0,24.201924882249,0,10000,1,0,0,265.918943935675,"OSMPH001C42","Y",0,10000,1,0,0,81.1803227351329,0,523.433052503168,0,10000,0,44.4263358787276,"OSMPS001D70","Y",0,10000,0,10000,0,274.141319965522,0,1616.1884439944,0,929.125392784916,0,10000,0,90.5465266044794,0,0,10000,0,1076.74061346023,0,10000,"OSMPT001C42","Y",20,"OSMWB0018D3","Y",1714.53117308915,10000,281.260007424688,2425.05727507244,10000,0,2484.78100030687,4483.36566835737,69.8041569174788,26.4555616438356,25.2009863013699,27.9559178082192,28.6823835616438,0.173068493150685,0.070698087431694,0.135355191256831,29.7704644808743,33.8958082191781,23.4954246575342,95.93,95.93,95.93,95.93,95.93,95.93,95.93,95.93,95.93
"PH097332062","Barangay Zone II (Pob.)","Zamboanga City","Zamboanga del Sur","Region IX","2022",2022-01-01,"OSMPA001BC0","Y",6,0,4,0,0,646.456200202465,0,1500.84587501987,1,0,0,1225.40340664301,0,1208.51144911003,0,418.904639972822,0,2045.42931170413,0,4797.4986101422,0,118.524512583124,0,15.0795334986485,0,10000,1,0,0,10000,0,216.894462066424,0,33.6213970718295,"OSMPH001BC0","Y",0,10000,0,36.6393286910395,1,0,0,404.442559098277,0,10000,7,0,"OSMPS001E01","Y",0,10000,0,10000,0,269.749224992245,0,1247.14790007946,0,850.584294792993,0,10000,0,74.8316429324763,0,0,10000,0,784.531892881568,0,10000,"OSMPT001BC0","Y",49,"OSMWB001851","Y",1596.44557658435,10000,347.538854656809,2343.74202134874,10000,0,2403.430572809,4282.11504231103,0,26.4555616438356,25.2009863013699,27.9559178082192,28.6823835616438,0.172794520547945,0.070720218579235,0.133715846994536,29.7720765027322,33.776301369863,23.4115890410959,100,100,100,100,100,100,100,100,100
"PH097332063","Barangay Zone III (Pob.)","Zamboanga City","Zamboanga del Sur","Region IX","2022",2022-01-01,"OSMPA001D8E","Y",14,0,6,0,0,30.0142925848632,0,1494.97255853754,0,165.393863056755,0,771.919959459483,0,1320.05345956875,1,0,0,2352.81155830456,0,5198.3810355047,2,0,4,0,0,10000,2,0,0,10000,0,166.478492263216,0,356.75299966514,"OSMPH001D8E","Y",0,10000,0,61.0469001425297,0,10.3882883359784,1,0,0,10000,1,0,"OSMPS001C27","Y",0,10000,0,10000,2,0,0,1618.10721639572,1,0,0,10000,1,0,0,0,10000,0,804.991156501892,0,10000,"OSMPT001D8E","Y",125,"OSMWB001A1F","Y",741.927856349407,10000,0,2441.79454335266,10000,0,2511.80816333697,3928.47098011569,264.858412659433,26.4555616438356,25.2009863013699,27.9559178082192,28.6823835616438,0.172712328767123,0.0707363387978142,0.13327868852459,29.7722677595628,33.670602739726,23.3372054794521,100,100,100,100,100,100,100,100,100
"PH097332064","Barangay Zone IV (Pob.)","Zamboanga City","Zamboanga del Sur","Region IX","2022",2022-01-01,"OSMPA001CE6","Y",9,0,2,0,0,34.8665961041207,0,909.39948580901,0,68.1848694289837,0,769.749938602733,0,667.499012712058,0,514.987615513309,0,1675.07976042051,0,4521.84279279936,0,111.71603178266,8,0,0,10000,2,0,0,10000,0,510.662063332785,2,0,"OSMPH001CE6","Y",0,10000,0,178.915319867192,0,65.7337171705523,0,22.7570122683423,0,10000,4,0,"OSMPS001E13","Y",0,10000,0,10000,0,181.549531686854,0,951.94332217666,0,749.559905815823,0,10000,0,117.252681966772,0,0,10000,0,168.362301770948,0,10000,"OSMPT001CE6","Y",66,"OSMWB001977","Y",1251.7189949998,10000,420.360890190868,2649.10841654992,10000,172.461744390242,2693.490644379,3665.74358332696,108.724536619121,26.4555616438356,25.2009863013699,27.9559178082192,28.6823835616438,0.172739726027397,0.0707688524590164,0.131612021857924,29.7731967213115,33.6235616438356,23.304301369863,85.62,100,100,100,100,100,100,100,100
"PH097332065","Putik","Zamboanga City","Zamboanga del Sur","Region IX","2022",2022-01-01,"OSMPA001EA5","Y",0,18.4078748837016,0,34.0007510373459,0,1390.97465391255,0,1440.67454754817,0,155.615081413899,0,382.640039571944,0,1057.0628094269,0,3751.65560740123,0,1161.71603534282,0,1787.01625450705,2,0,18,0,0,10000,1,0,0,10000,0,1469.8563932343,0,2905.02684388251,"OSMPH001EA5","Y",0,10000,0,1532.48613278668,0,3037.49449288921,3,0,0,10000,4,0,"OSMPS001C62","Y",0,10000,0,10000,1,0,0,1767.56560076891,1,0,0,10000,0,1128.74862221482,0,0,10000,0,2166.24719457029,0,10000,"OSMPT001EA5","Y",50,"OSMWB001B36","Y",2339.63627845008,10000,0,2593.78085538257,10000,0,1234.38121268731,284.609867386293,1769.61644371906,26.4555616438356,25.2009863013699,27.9559178082192,28.6823835616438,0.172849315068493,0.0707920765027322,0.130737704918033,29.7745628415301,33.6308767123288,23.309698630137,90.65,100,100,69.21,100,100,39.6,100,100
"PH097332066","Quiniput","Zamboanga City","Zamboanga del Sur","Region IX","2022",2022-01-01,"OSMPA001E23","Y",0,10000,0,10000,0,10000,0,10000,0,6351.20944504827,0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,9,0,0,10000,0,10000,0,10000,0,10000,0,10000,"OSMPH001E23","Y",0,10000,0,10000,0,10000,1,0,0,10000,0,10000,"OSMPS001CF3","Y",0,10000,0,10000,0,10000,0,10000,0,7974.12643810349,0,10000,0,6484.43596272136,0,0,10000,0,10000,0,10000,"OSMPT001E23","Y",10,"OSMWB001AB4","Y",9047.84599233088,10000,10000,10000,10000,0,648.830802381277,1584.06952993098,10000,26.7301643835616,25.7089863013699,27.7732054794521,29.0965753424658,0.261753424657534,0.070822131147541,0.12792349726776,29.8817213114754,53.3818630136986,37.1704383561644,36.6,53.02,73.91,0,0,0,16.97,46.86,64.79
"PH097332067","Recodo","Zamboanga City","Zamboanga del Sur","Region IX","2022",2022-01-01,"OSMPA001BC2","Y",0,10000,0,10000,0,10000,0,8951.67842520636,0,8441.74428340573,0,10000,0,10000,0,10000,0,10000,0,10000,0,6954.334667201,19,0,0,10000,0,9303.48641125573,0,10000,0,10000,0,10000,"OSMPH001BC2","Y",0,10000,0,10000,0,10000,0,10000,0,10000,0,9498.44997674978,"OSMPS001E03","Y",0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,0,0,10000,0,10000,0,10000,"OSMPT001BC2","Y",21,"OSMWB001853","Y",10000,10000,5673.88493271764,4638.96604532084,10000,152.607755227797,1895.86009571908,10000,8912.03750957375,26.4555616438356,25.2009863013699,27.9559178082192,28.6823835616438,0.172712328767123,0.0708068306010929,0.129562841530055,29.779262295082,33.6120273972603,23.2968493150685,99.65,100,100,0,0,90.72,58.56,100,100
"PH097332068","Rio Hondo","Zamboanga City","Zamboanga del Sur","Region IX","2022",2022-01-01,"OSMPA001E16","Y",0,623.02670450352,0,216.42906090048,0,207.469854581162,0,2002.99640424188,0,1029.52222974631,0,762.48218260749,0,1557.80668464129,0,857.790267473356,0,2962.02907203165,0,5819.42695805677,0,131.844917079991,23,0,0,10000,0,840.733683095177,0,10000,0,1292.94206938641,0,1104.77989319487,"OSMPH001E16","Y",0,10000,0,1011.16106814427,0,554.650356153861,0,463.247179713459,0,10000,0,787.660148518378,"OSMPS001CE6","Y",0,10000,0,10000,0,468.920540534922,0,2259.03136239834,0,59.5016500776401,0,10000,0,850.422572908527,0,0,10000,0,1405.34232263843,0,10000,"OSMPT001E16","Y",24,"OSMWB001AA7","Y",15.0098589153412,10000,0,3906.48333097687,10000,1036.03613091916,3387.60834360754,3580.28112985233,1144.71679572906,26.4555616438356,25.2009863013699,27.9559178082192,28.6823835616438,0.172630136986301,0.0708213114754098,0.129535519125683,29.781912568306,33.5833150684931,23.2761917808219,100,100,100,100,100,100,100,100,100
"PH097332069","Salaan","Zamboanga City","Zamboanga del Sur","Region IX","2022",2022-01-01,"OSMPA001D90","Y",0,5459.70748692021,0,5517.76092307835,0,6853.40229643157,0,5226.95261930026,0,1147.26854581319,0,5721.36853750379,0,6533.78468020085,0,9305.93761731669,0,1467.8061511177,0,4819.0845890638,0,1106.94709160025,11,0,0,10000,0,3534.11740783318,0,10000,0,6570.14186269911,0,8498.17797924479,"OSMPH001D90","Y",0,10000,0,1657.02016368428,0,8506.84507585521,0,888.380998414036,0,10000,0,1150.83003058759,"OSMPS001C29","Y",0,10000,0,10000,0,2274.20786356332,0,7230.11682984351,0,395.331131662762,0,10000,0,1526.21145748355,0,0,10000,0,7736.7881629535,0,10000,"OSMPT001D90","Y",11,"OSMWB001A21","Y",5468.42696238139,10000,1589.48014158104,4165.09463369309,10000,0,0,4225.09979175828,6823.46175123339,26.67,25.5504383561644,27.8880273972603,29.0397534246575,0.217287671232877,0.0708478142076503,0.12948087431694,29.8574316939891,43.3855342465753,30.1543835616438,16.28,42.43,77.35,1.07,18.07,51.42,0,1.53,35.53
"PH097332070","San Jose Cawa-cawa","Zamboanga City","Zamboanga del Sur","Region IX","2022",2022-01-01,"OSMPA001C4D","Y",0,499.208636105826,0,573.904249314892,0,1103.09539895411,0,1784.54410564148,0,472.208847814276,0,1920.12025251887,0,1148.17718817687,0,1044.33433336197,0,1857.39844717206,0,4289.82446044295,0,330.583572285235,0,21.650819465422,0,10000,0,825.950064233099,0,10000,0,252.679057491264,0,53.5963649284827,"OSMPH001C4D","Y",0,10000,0,832.512168832379,0,837.762055960122,0,822.937995099925,0,10000,0,455.299894298806,"OSMPS001D7B","Y",0,10000,0,10000,0,1134.89192439344,0,1159.90581636986,0,1230.19832671645,0,10000,0,778.60948199061,0,0,10000,0,1240.57600041745,0,10000,"OSMPT001C4D","Y",4,"OSMWB0018DE","Y",2597.07079233593,10000,857.117057635097,1189.26984752229,10000,679.630396095192,1239.33186581348,4707.8256514749,400.163882649181,26.4555616438356,25.2009863013699,27.9559178082192,28.6823835616438,0.173123287671233,0.0708775956284153,0.129453551912568,29.7820491803279,33.665698630137,23.334301369863,100,100,100,100,100,100,98.47,100,100
"PH097332071","San Jose Gusu","Zamboanga City","Zamboanga del Sur","Region IX","2022",2022-01-01,"OSMPA001CEF","Y",0,181.807702157178,0,1999.53920175003,0,2284.51780334587,0,188.713845789492,3,0,0,1678.22385346617,0,1219.75374693323,0,2721.05690705537,0,1291.25068129332,0,3091.33986886498,0,620.797361838786,20,0,0,10000,1,0,0,10000,0,1350.71578252369,0,789.08602077185,"OSMPH001CEF","Y",0,10000,0,2187.75583549355,0,2361.79000219565,0,1020.63581223132,0,10000,3,0,"OSMPS001E1C","Y",0,10000,0,10000,0,2755.31722393621,0,688.402725520781,0,1996.95953968512,0,10000,0,1967.01182295995,0,0,10000,0,2488.21905114017,0,10000,"OSMPT001CEF","Y",32,"OSMWB001980","Y",4011.13007253904,10000,0,0,10000,0,0,5550.97864910814,662.773299184375,26.4555616438356,25.2009863013699,27.9559178082192,28.6823835616438,0.173260273972603,0.0709125683060109,0.129289617486339,29.7785245901639,33.7300821917808,23.3795342465753,82.25,100,100,11.74,100,100,46.44,100,100
"PH097332072","San Roque","Zamboanga City","Zamboanga del Sur","Region IX","2022",2022-01-01,"OSMPA001E12","Y",0,923.59313136203,0,2319.05057733975,0,2693.99718097394,0,325.667470618654,1,0,0,1821.63526506296,0,1436.58091992964,0,3427.57689008802,0,1434.50975732983,0,2672.73188882263,0,965.16431492216,26,0,0,10000,0,29.4791343357483,0,10000,0,1831.0457386212,0,1457.91102274547,"OSMPH001E12","Y",0,10000,0,2426.3263695433,0,3036.62191357284,0,1295.29798512926,0,10000,0,13.4199050426283,"OSMPS001CE2","Y",0,10000,0,10000,0,3463.64135868831,0,831.729513769698,0,2254.25862949443,0,10000,0,2280.32489451546,0,0,10000,0,2923.42980947907,0,10000,"OSMPT001E12","Y",40,"OSMWB001AA3","Y",4534.65421164031,10000,0,219.673742080991,10000,0,293.866416463393,5714.48405389447,0,26.4555616438356,25.2009863013699,27.9559178082192,28.6823835616438,0.173315068493151,0.0709357923497268,0.128715846994536,29.7738797814208,33.7090684931507,23.364602739726,69.9,94.8,96.03,0.28,71.22,95.8,0.15,88.31,95.97
"PH097332073","Sangali","Zamboanga City","Zamboanga del Sur","Region IX","2022",2022-01-01,"OSMPA001CE7","Y",1,0,0,10000,0,10000,0,10000,0,1311.54543229426,0,10000,0,10000,0,10000,0,10000,0,10000,0,10000,30,0,0,10000,0,10000,0,10000,0,10000,0,10000,"OSMPH001CE7","Y",0,10000,0,10000,0,10000,0,4436.80074065773,0,10000,0,10000,"OSMPS001E14","Y",0,10000,0,10000,0,10000,0,10000,0,2495.47203785296,0,10000,0,2400.27799866733,0,0,10000,0,10000,0,10000,"OSMPT001CE7","Y",37,"OSMWB001978","Y",0,10000,0,10000,10000,1052.80212533155,0,0,10000,26.8842739726027,25.9,27.8200821917808,29.3970410958904,0.262493150684932,0.0709409836065574,0.127158469945355,29.9231693989071,53.4995342465753,37.2526849315068,10.59,100,100,0,0,51.77,69.45,100,100
"PH097332074","Santa Barbara","Zamboanga City","Zamboanga del Sur","Region IX","2022",2022-01-01,"OSMPA001E13","Y",0,296.394144643997,0,58.3250886100998,1,0,0,1580.375881898,0,583.124592828468,0,354.481372616081,0,1193.30986378821,2,0,0,2507.85410225877,0,5363.66712515113,0,93.195468363242,12,0,0,10000,0,398.419930097778,0,10000,0,976.57895816416,0,615.36806640922,"OSMPH001E13","Y",0,10000,0,630.22400681958,0,80.4178478620078,0,12.1104985843282,0,10000,0,341.567282195817,"OSMPS001CE3","Y",0,10000,0,10000,0,6.72486120460097,0,1801.40950134562,0,91.2796618967801,0,10000,0,505.266281818823,0,0,10000,0,949.929537530006,0,10000,"OSMPT001E13","Y",18,"OSMWB001AA4","Y",0,10000,0,3438.84926176876,10000,720.719503102203,3368.13829930147,3457.19210505077,689.911247356733,26.5736438356164,25.260904109589,28.1466575342466,28.9227397260274,0.145013698630137,0.0709773224043716,0.12844262295082,29.7319945355191,25.166602739726,17.4259178082192,93.42,93.42,93.42,88.47,93.42,93.42,93.42,93.42,93.42
